id,date,daily_kwh,th_pdl,is_active_day,dow,is_weekend,reference_label,reference_label_name,cluster_label,cluster_label_name
1704875583,2024-01-30,35.5672,5.881950187683105,True,1,False,0,RP,0,RP
1704875583,2024-01-31,35.052402,5.881950187683105,True,2,False,0,RP,0,RP
1704875583,2024-02-01,33.463303,5.881950187683105,True,3,False,0,RP,0,RP
1704875583,2024-02-02,33.472054,5.881950187683105,True,4,False,0,RP,0,RP
1704875583,2024-02-03,39.516003,5.881950187683105,True,5,True,0,RP,0,RP
1704875583,2024-02-04,36.81555,5.881950187683105,True,6,True,0,RP,0,RP
1704875583,2024-02-05,35.61615,5.881950187683105,True,0,False,0,RP,0,RP
1704875583,2024-02-06,36.096752,5.881950187683105,True,1,False,0,RP,0,RP
1704875583,2024-02-07,35.27845,5.881950187683105,True,2,False,0,RP,0,RP
1704875583,2024-02-08,35.51405,5.881950187683105,True,3,False,0,RP,0,RP
1704875583,2024-02-09,33.724003,5.881950187683105,True,4,False,0,RP,0,RP
1704875583,2024-02-10,35.445652,5.881950187683105,True,5,True,0,RP,0,RP
1704875583,2024-02-11,34.10805,5.881950187683105,True,6,True,0,RP,0,RP
1704875583,2024-02-12,35.216003,5.881950187683105,True,0,False,0,RP,0,RP
1704875583,2024-02-13,34.708702,5.881950187683105,True,1,False,0,RP,0,RP
1704875583,2024-02-14,33.264603,5.881950187683105,True,2,False,0,RP,0,RP
1704875583,2024-02-15,32.84695,5.881950187683105,True,3,False,0,RP,0,RP
1704875583,2024-02-16,37.6235,5.881950187683105,True,4,False,0,RP,0,RP
1704875583,2024-02-17,37.871304,5.881950187683105,True,5,True,0,RP,0,RP
1704875583,2024-02-18,36.12265,5.881950187683105,True,6,True,0,RP,0,RP
1704875583,2024-02-19,38.886253,5.881950187683105,True,0,False,0,RP,0,RP
1704875583,2024-02-20,39.41355,5.881950187683105,True,1,False,0,RP,0,RP
1704875583,2024-02-21,39.897053,5.881950187683105,True,2,False,0,RP,0,RP
1704875583,2024-02-22,37.5175,5.881950187683105,True,3,False,0,RP,0,RP
1704875583,2024-02-23,37.984802,5.881950187683105,True,4,False,0,RP,0,RP
1704875583,2024-02-24,39.099552,5.881950187683105,True,5,True,0,RP,0,RP
1704875583,2024-02-25,34.657,5.881950187683105,True,6,True,0,RP,0,RP
1704875583,2024-02-26,36.4882,5.881950187683105,True,0,False,0,RP,0,RP
1704875583,2024-02-27,38.26845,5.881950187683105,True,1,False,0,RP,0,RP
1704875583,2024-02-28,38.629303,5.881950187683105,True,2,False,0,RP,0,RP
1704875583,2024-02-29,37.728,5.881950187683105,True,3,False,0,RP,0,RP
1704875583,2024-03-01,35.168903,5.881950187683105,True,4,False,0,RP,0,RP
1704875583,2024-03-02,36.0096,5.881950187683105,True,5,True,0,RP,0,RP
1704875583,2024-03-03,35.50505,5.881950187683105,True,6,True,0,RP,0,RP
1704875583,2024-03-04,35.83345,5.881950187683105,True,0,False,0,RP,0,RP
1704875583,2024-03-05,36.920303,5.881950187683105,True,1,False,0,RP,0,RP
1704875583,2024-03-06,37.207253,5.881950187683105,True,2,False,0,RP,0,RP
1704875583,2024-03-07,39.023903,5.881950187683105,True,3,False,0,RP,0,RP
1704875583,2024-03-08,37.729202,5.881950187683105,True,4,False,0,RP,0,RP
1704875583,2024-03-09,37.61465,5.881950187683105,True,5,True,0,RP,0,RP
1704875583,2024-03-10,38.06655,5.881950187683105,True,6,True,0,RP,0,RP
1704875583,2024-03-11,36.64355,5.881950187683105,True,0,False,0,RP,0,RP
1704875583,2024-03-12,34.9683,5.881950187683105,True,1,False,0,RP,0,RP
1704875583,2024-03-13,21.057152,5.881950187683105,True,2,False,0,RP,0,RP
1704875583,2024-03-14,37.31935,5.881950187683105,True,3,False,0,RP,0,RP
1704875583,2024-03-15,32.597702,5.881950187683105,True,4,False,0,RP,0,RP
1704875583,2024-03-16,33.4849,5.881950187683105,True,5,True,0,RP,0,RP
1704875583,2024-03-17,32.537903,5.881950187683105,True,6,True,0,RP,0,RP
1704875583,2024-03-18,24.868101,5.881950187683105,True,0,False,0,RP,0,RP
1704875583,2024-03-19,23.84275,5.881950187683105,True,1,False,0,RP,0,RP
1704875583,2024-03-20,23.80685,5.881950187683105,True,2,False,0,RP,0,RP
1704875583,2024-03-21,27.276352,5.881950187683105,True,3,False,0,RP,0,RP
1704875583,2024-03-22,25.7313,5.881950187683105,True,4,False,0,RP,0,RP
1704875583,2024-03-23,27.02,5.881950187683105,True,5,True,0,RP,0,RP
1704875583,2024-03-24,30.768951,5.881950187683105,True,6,True,0,RP,0,RP
1704875583,2024-03-25,32.841652,5.881950187683105,True,0,False,0,RP,0,RP
1704875583,2024-03-26,31.340902,5.881950187683105,True,1,False,0,RP,0,RP
1704875583,2024-03-27,38.8031,5.881950187683105,True,2,False,0,RP,0,RP
1704875583,2024-03-28,30.666151,5.881950187683105,True,3,False,0,RP,0,RP
1704875583,2024-03-29,29.066751,5.881950187683105,True,4,False,0,RP,0,RP
1704875583,2024-03-30,27.697203,5.881950187683105,True,5,True,0,RP,0,RP
1704875583,2024-03-31,29.95675,5.881950187683105,True,6,True,0,RP,0,RP
1704875583,2024-04-01,26.94395,5.881950187683105,True,0,False,0,RP,0,RP
1704875583,2024-04-02,28.056051,5.881950187683105,True,1,False,0,RP,0,RP
1704875583,2024-04-03,24.102451,5.881950187683105,True,2,False,0,RP,0,RP
1704875583,2024-04-04,21.041252,5.881950187683105,True,3,False,0,RP,0,RP
1704875583,2024-04-05,17.979101,5.881950187683105,True,4,False,0,RP,0,RP
1704875583,2024-04-06,17.578651,5.881950187683105,True,5,True,0,RP,0,RP
1704875583,2024-04-07,17.1375,5.881950187683105,True,6,True,0,RP,0,RP
1704875583,2024-04-08,19.25325,5.881950187683105,True,0,False,0,RP,0,RP
1704875583,2024-04-09,21.414951,5.881950187683105,True,1,False,0,RP,0,RP
1704875583,2024-04-10,27.8243,5.881950187683105,True,2,False,0,RP,0,RP
1704875583,2024-04-11,22.62025,5.881950187683105,True,3,False,0,RP,0,RP
1704875583,2024-04-12,20.93305,5.881950187683105,True,4,False,0,RP,0,RP
1704875583,2024-04-13,15.5794,5.881950187683105,True,5,True,0,RP,0,RP
1704875583,2024-04-14,15.090501,5.881950187683105,True,6,True,0,RP,0,RP
1704875583,2024-04-15,18.75175,5.881950187683105,True,0,False,0,RP,0,RP
1704875583,2024-04-16,15.14605,5.881950187683105,True,1,False,0,RP,0,RP
1704875583,2024-04-17,21.629202,5.881950187683105,True,2,False,0,RP,0,RP
1704875583,2024-04-18,21.31085,5.881950187683105,True,3,False,0,RP,0,RP
1704875583,2024-04-19,20.4733,5.881950187683105,True,4,False,0,RP,0,RP
1704875583,2024-04-20,24.868301,5.881950187683105,True,5,True,0,RP,0,RP
1704875583,2024-04-21,25.665152,5.881950187683105,True,6,True,0,RP,0,RP
1704875583,2024-04-22,26.620401,5.881950187683105,True,0,False,0,RP,0,RP
1704875583,2024-04-23,28.0428,5.881950187683105,True,1,False,0,RP,0,RP
1704875583,2024-04-24,35.50355,5.881950187683105,True,2,False,0,RP,0,RP
1704875583,2024-04-25,33.8142,5.881950187683105,True,3,False,0,RP,0,RP
1704875583,2024-04-26,31.696602,5.881950187683105,True,4,False,0,RP,0,RP
1704875583,2024-04-27,30.430552,5.881950187683105,True,5,True,0,RP,0,RP
1704875583,2024-04-28,33.302353,5.881950187683105,True,6,True,0,RP,0,RP
1704875583,2024-04-29,16.2565,5.881950187683105,True,0,False,0,RP,0,RP
1704875583,2024-04-30,14.872351,5.881950187683105,True,1,False,0,RP,0,RP
1704875583,2024-05-01,17.02755,5.881950187683105,True,2,False,0,RP,0,RP
1704875583,2024-05-02,18.896,5.881950187683105,True,3,False,0,RP,0,RP
1704875583,2024-05-03,22.846102,5.881950187683105,True,4,False,0,RP,0,RP
1704875583,2024-05-04,23.144602,5.881950187683105,True,5,True,0,RP,0,RP
1704875583,2024-05-05,25.1737,5.881950187683105,True,6,True,0,RP,0,RP
1704875583,2024-05-06,27.243301,5.881950187683105,True,0,False,0,RP,0,RP
1704875583,2024-05-07,27.278502,5.881950187683105,True,1,False,0,RP,0,RP
1704875583,2024-05-08,23.401802,5.881950187683105,True,2,False,0,RP,0,RP
1704875583,2024-05-09,21.187052,5.881950187683105,True,3,False,0,RP,0,RP
1704875583,2024-05-10,19.0519,5.881950187683105,True,4,False,0,RP,0,RP
1704875583,2024-05-11,15.907201,5.881950187683105,True,5,True,0,RP,0,RP
1704875583,2024-05-12,14.310901,5.881950187683105,True,6,True,0,RP,0,RP
1704875583,2024-05-13,17.166302,5.881950187683105,True,0,False,0,RP,0,RP
1704875583,2024-05-14,16.903051,5.881950187683105,True,1,False,0,RP,0,RP
1704875583,2024-05-15,15.889701,5.881950187683105,True,2,False,0,RP,0,RP
1704875583,2024-05-16,16.86495,5.881950187683105,True,3,False,0,RP,0,RP
1704875583,2024-05-17,13.776751,5.881950187683105,True,4,False,0,RP,0,RP
1704875583,2024-05-18,20.381552,5.881950187683105,True,5,True,0,RP,0,RP
1704875583,2024-05-19,19.920252,5.881950187683105,True,6,True,0,RP,0,RP
1704875583,2024-05-20,18.3811,5.881950187683105,True,0,False,0,RP,0,RP
1704875583,2024-05-21,18.257551,5.881950187683105,True,1,False,0,RP,0,RP
1704875583,2024-05-22,19.43835,5.881950187683105,True,2,False,0,RP,0,RP
1704875583,2024-05-23,17.07155,5.881950187683105,True,3,False,0,RP,0,RP
1704875583,2024-05-24,14.730651,5.881950187683105,True,4,False,0,RP,0,RP
1704875583,2024-05-25,16.384102,5.881950187683105,True,5,True,0,RP,0,RP
1704875583,2024-05-26,19.488651,5.881950187683105,True,6,True,0,RP,0,RP
1704875583,2024-05-27,17.213451,5.881950187683105,True,0,False,0,RP,0,RP
1704875583,2024-05-28,14.532651,5.881950187683105,True,1,False,0,RP,0,RP
1704875583,2024-05-29,17.000502,5.881950187683105,True,2,False,0,RP,0,RP
1704875583,2024-05-30,16.247301,5.881950187683105,True,3,False,0,RP,0,RP
1704875583,2024-05-31,17.6949,5.881950187683105,True,4,False,0,RP,0,RP
1704875583,2024-06-01,19.160051,5.881950187683105,True,5,True,0,RP,0,RP
1704875583,2024-06-02,27.16155,5.881950187683105,True,6,True,0,RP,0,RP
1704875583,2024-06-03,21.29195,5.881950187683105,True,0,False,0,RP,0,RP
1704875583,2024-06-04,14.96345,5.881950187683105,True,1,False,0,RP,0,RP
1704875583,2024-06-05,16.041801,5.881950187683105,True,2,False,0,RP,0,RP
1704875583,2024-06-06,16.3472,5.881950187683105,True,3,False,0,RP,0,RP
1704875583,2024-06-07,19.695051,5.881950187683105,True,4,False,0,RP,0,RP
1704875583,2024-06-08,22.557402,5.881950187683105,True,5,True,0,RP,0,RP
1704875583,2024-06-09,17.965351,5.881950187683105,True,6,True,0,RP,0,RP
1704875583,2024-06-10,24.098501,5.881950187683105,True,0,False,0,RP,0,RP
1704875583,2024-06-11,21.674952,5.881950187683105,True,1,False,0,RP,0,RP
1704875583,2024-06-12,13.340101,5.881950187683105,True,2,False,0,RP,0,RP
1704875583,2024-06-13,14.659501,5.881950187683105,True,3,False,0,RP,0,RP
1704875583,2024-06-14,20.646702,5.881950187683105,True,4,False,0,RP,0,RP
1704875583,2024-06-15,16.7159,5.881950187683105,True,5,True,0,RP,0,RP
1704875583,2024-06-16,16.986351,5.881950187683105,True,6,True,0,RP,0,RP
1704875583,2024-06-17,15.58775,5.881950187683105,True,0,False,0,RP,0,RP
1704875583,2024-06-18,15.919201,5.881950187683105,True,1,False,0,RP,0,RP
1704875583,2024-06-19,15.334801,5.881950187683105,True,2,False,0,RP,0,RP
1704875583,2024-06-20,15.851101,5.881950187683105,True,3,False,0,RP,0,RP
1704875583,2024-06-21,12.817901,5.881950187683105,True,4,False,0,RP,0,RP
1704875583,2024-06-22,13.061701,5.881950187683105,True,5,True,0,RP,0,RP
1704875583,2024-06-23,16.52465,5.881950187683105,True,6,True,0,RP,0,RP
1704875583,2024-06-24,12.99905,5.881950187683105,True,0,False,0,RP,0,RP
1704875583,2024-06-25,14.675001,5.881950187683105,True,1,False,0,RP,0,RP
1704875583,2024-06-26,17.958101,5.881950187683105,True,2,False,0,RP,0,RP
1704875583,2024-06-27,11.8935,5.881950187683105,True,3,False,0,RP,0,RP
1704875583,2024-06-28,9.801351,5.881950187683105,True,4,False,0,RP,0,RP
1704875583,2024-06-29,9.737551,5.881950187683105,True,5,True,0,RP,0,RP
1704875583,2024-06-30,8.346251,5.881950187683105,True,6,True,0,RP,0,RP
1704875583,2024-07-01,7.4886003,5.881950187683105,True,0,False,0,RP,0,RP
1704875583,2024-07-02,9.3723,5.881950187683105,True,1,False,0,RP,0,RP
1704875583,2024-07-03,5.88465,5.881950187683105,True,2,False,0,RP,0,RP
1704875583,2024-07-04,5.3187504,5.881950187683105,False,3,False,0,RP,0,RP
1704875583,2024-07-05,4.8683004,5.881950187683105,False,4,False,0,RP,0,RP
1704875583,2024-07-06,6.3469005,5.881950187683105,True,5,True,0,RP,0,RP
1704875583,2024-07-07,4.2995,5.881950187683105,False,6,True,0,RP,0,RP
1704875583,2024-07-08,4.8906,5.881950187683105,False,0,False,0,RP,0,RP
1704875583,2024-07-09,5.4292502,5.881950187683105,False,1,False,0,RP,0,RP
1704875583,2024-07-10,3.9402,5.881950187683105,False,2,False,0,RP,0,RP
1704875583,2024-07-11,3.8944502,5.881950187683105,False,3,False,0,RP,0,RP
1704875583,2024-07-12,3.6922503,5.881950187683105,False,4,False,0,RP,0,RP
1704875583,2024-07-13,4.18345,5.881950187683105,False,5,True,0,RP,0,RP
1704875583,2024-07-14,3.2159002,5.881950187683105,False,6,True,0,RP,0,RP
1704875583,2024-07-15,2.9994001,5.881950187683105,False,0,False,0,RP,0,RP
1704875583,2024-07-16,4.06495,5.881950187683105,False,1,False,0,RP,0,RP
1704875583,2024-07-17,4.3885503,5.881950187683105,False,2,False,0,RP,0,RP
1704875583,2024-07-18,3.6628501,5.881950187683105,False,3,False,0,RP,0,RP
1704875583,2024-07-19,3.635,5.881950187683105,False,4,False,0,RP,0,RP
1704875583,2024-07-20,3.6549501,5.881950187683105,False,5,True,0,RP,0,RP
1704875583,2024-07-21,6.6131005,5.881950187683105,True,6,True,0,RP,0,RP
1704875583,2024-07-22,3.8228002,5.881950187683105,False,0,False,0,RP,0,RP
1704875583,2024-07-23,3.0492501,5.881950187683105,False,1,False,0,RP,0,RP
1704875583,2024-07-24,3.6674001,5.881950187683105,False,2,False,0,RP,0,RP
1704875583,2024-07-25,4.8513002,5.881950187683105,False,3,False,0,RP,0,RP
1704875583,2024-07-26,5.0933003,5.881950187683105,False,4,False,0,RP,0,RP
1704875583,2024-07-27,4.5898504,5.881950187683105,False,5,True,0,RP,0,RP
1704875583,2024-07-28,4.8362,5.881950187683105,False,6,True,0,RP,0,RP
1704875583,2024-07-29,3.9067001,5.881950187683105,False,0,False,0,RP,0,RP
1704875583,2024-07-30,5.39645,5.881950187683105,False,1,False,0,RP,0,RP
1704875583,2024-07-31,4.7077503,5.881950187683105,False,2,False,0,RP,0,RP
1704875583,2024-08-01,4.28625,5.881950187683105,False,3,False,0,RP,0,RP
1704875583,2024-08-02,4.31325,5.881950187683105,False,4,False,0,RP,0,RP
1704875583,2024-08-03,4.4580503,5.881950187683105,False,5,True,0,RP,0,RP
1704875583,2024-08-04,3.5521002,5.881950187683105,False,6,True,0,RP,0,RP
1704875583,2024-08-05,4.0339503,5.881950187683105,False,0,False,0,RP,0,RP
1704875583,2024-08-06,3.9741502,5.881950187683105,False,1,False,0,RP,0,RP
1704875583,2024-08-07,3.0679002,5.881950187683105,False,2,False,0,RP,0,RP
1704875583,2024-08-08,2.2892,5.881950187683105,False,3,False,0,RP,0,RP
1704875583,2024-08-09,2.8491502,5.881950187683105,False,4,False,0,RP,0,RP
1704875583,2024-08-10,2.6762502,5.881950187683105,False,5,True,0,RP,0,RP
1704875583,2024-08-11,3.1051002,5.881950187683105,False,6,True,0,RP,0,RP
1704875583,2024-08-12,2.6890502,5.881950187683105,False,0,False,0,RP,0,RP
1704875583,2024-08-13,2.5568502,5.881950187683105,False,1,False,0,RP,0,RP
1704875583,2024-08-14,11.1408,5.881950187683105,True,2,False,0,RP,0,RP
1704875583,2024-08-15,6.7057505,5.881950187683105,True,3,False,0,RP,0,RP
1704875583,2024-08-16,7.9328003,5.881950187683105,True,4,False,0,RP,0,RP
1704875583,2024-08-17,6.4195004,5.881950187683105,True,5,True,0,RP,0,RP
1704875583,2024-08-18,3.9551,5.881950187683105,False,6,True,0,RP,0,RP
1704875583,2024-08-19,3.4493003,5.881950187683105,False,0,False,0,RP,0,RP
1704875583,2024-08-20,3.4207,5.881950187683105,False,1,False,0,RP,0,RP
1704875583,2024-08-21,3.6551,5.881950187683105,False,2,False,0,RP,0,RP
1704875583,2024-08-22,4.8172503,5.881950187683105,False,3,False,0,RP,0,RP
1704875583,2024-08-23,5.0072503,5.881950187683105,False,4,False,0,RP,0,RP
1704875583,2024-08-24,6.78175,5.881950187683105,True,5,True,0,RP,0,RP
1704875583,2024-08-25,6.9993505,5.881950187683105,True,6,True,0,RP,0,RP
1704875583,2024-08-26,3.9427001,5.881950187683105,False,0,False,0,RP,0,RP
1704875583,2024-08-27,3.4488502,5.881950187683105,False,1,False,0,RP,0,RP
1704875583,2024-08-28,3.0194001,5.881950187683105,False,2,False,0,RP,0,RP
1704875583,2024-08-29,2.7864,5.881950187683105,False,3,False,0,RP,0,RP
1704875583,2024-08-30,2.8645003,5.881950187683105,False,4,False,0,RP,0,RP
1704875583,2024-08-31,2.8402503,5.881950187683105,False,5,True,0,RP,0,RP
1704875583,2024-09-01,4.8243003,5.881950187683105,False,6,True,0,RP,0,RP
1704875583,2024-09-02,5.1543503,5.881950187683105,False,0,False,0,RP,0,RP
1704875583,2024-09-03,7.52005,5.881950187683105,True,1,False,0,RP,0,RP
1704875583,2024-09-04,10.385651,5.881950187683105,True,2,False,0,RP,0,RP
1704875583,2024-09-05,2.86085,5.881950187683105,False,3,False,0,RP,0,RP
1704875583,2024-09-06,3.8885503,5.881950187683105,False,4,False,0,RP,0,RP
1704875583,2024-09-07,5.5880504,5.881950187683105,False,5,True,0,RP,0,RP
1704875583,2024-09-08,5.5195003,5.881950187683105,False,6,True,0,RP,0,RP
1704875583,2024-09-09,3.43705,5.881950187683105,False,0,False,0,RP,0,RP
1704875583,2024-09-10,2.8635502,5.881950187683105,False,1,False,0,RP,0,RP
1704875583,2024-09-11,7.9124503,5.881950187683105,True,2,False,0,RP,0,RP
1704875583,2024-09-12,8.468201,5.881950187683105,True,3,False,0,RP,0,RP
1704875583,2024-09-13,5.2436504,5.881950187683105,False,4,False,0,RP,0,RP
1704875583,2024-09-14,7.0262003,5.881950187683105,True,5,True,0,RP,0,RP
1704875583,2024-09-15,5.6260505,5.881950187683105,False,6,True,0,RP,0,RP
1704875583,2024-09-16,6.0316505,5.881950187683105,True,0,False,0,RP,0,RP
1704875583,2024-09-17,5.5357504,5.881950187683105,False,1,False,0,RP,0,RP
1704875583,2024-09-18,5.5628004,5.881950187683105,False,2,False,0,RP,0,RP
1704875583,2024-09-19,4.5871,5.881950187683105,False,3,False,0,RP,0,RP
1704875583,2024-09-20,4.5550504,5.881950187683105,False,4,False,0,RP,0,RP
1704875583,2024-09-21,8.3532,5.881950187683105,True,5,True,0,RP,0,RP
1704875583,2024-09-22,6.09215,5.881950187683105,True,6,True,0,RP,0,RP
1704875583,2024-09-23,7.09945,5.881950187683105,True,0,False,0,RP,0,RP
1704875583,2024-09-24,4.90215,5.881950187683105,False,1,False,0,RP,0,RP
1704875583,2024-09-25,8.8374,5.881950187683105,True,2,False,0,RP,0,RP
1704875583,2024-09-26,6.9412503,5.881950187683105,True,3,False,0,RP,0,RP
1704875583,2024-09-27,7.5600505,5.881950187683105,True,4,False,0,RP,0,RP
1704875583,2024-09-28,7.4053,5.881950187683105,True,5,True,0,RP,0,RP
1704875583,2024-09-29,7.0307,5.881950187683105,True,6,True,0,RP,0,RP
1704875583,2024-09-30,5.9444003,5.881950187683105,True,0,False,0,RP,0,RP
1704875583,2024-10-01,7.813,5.881950187683105,True,1,False,0,RP,0,RP
1704875583,2024-10-02,5.8779,5.881950187683105,False,2,False,0,RP,0,RP
