id,date,daily_kwh,customer_type,is_weekend,customer_type_name
1704875583,2024-04-03,24.102451,0,False,RP
1704875583,2024-04-04,21.041252,0,False,RP
1704875583,2024-04-05,17.979101,0,False,RP
1704875583,2024-04-06,17.578651,0,True,RP
1704875583,2024-04-07,17.1375,0,True,RP
1704875583,2024-04-08,19.25325,0,False,RP
1704875583,2024-04-09,21.414951,0,False,RP
1704875583,2024-04-10,27.8243,0,False,RP
1704875583,2024-04-11,22.62025,0,False,RP
1704875583,2024-04-12,20.93305,0,False,RP
1704875583,2024-04-13,15.5794,0,True,RP
1704875583,2024-04-14,15.090501,0,True,RP
1704875583,2024-04-15,18.75175,0,False,RP
1704875583,2024-04-16,15.14605,0,False,RP
1704875583,2024-04-17,21.629202,0,False,RP
1704875583,2024-04-18,21.31085,0,False,RP
1704875583,2024-04-19,20.4733,0,False,RP
1704875583,2024-04-20,24.868301,0,True,RP
1704875583,2024-04-21,25.665152,0,True,RP
1704875583,2024-04-22,26.620401,0,False,RP
1704875583,2024-04-23,28.0428,0,False,RP
1704875583,2024-04-24,35.50355,0,False,RP
1704875583,2024-04-25,33.8142,0,False,RP
1704875583,2024-04-26,31.696602,0,False,RP
1704875583,2024-04-27,30.430552,0,True,RP
1704875583,2024-04-28,33.302353,0,True,RP
1704875583,2024-04-29,16.2565,0,False,RP
1704875583,2024-04-30,14.872351,0,False,RP
1704875583,2024-05-01,17.02755,0,False,RP
1704875583,2024-05-02,18.896,0,False,RP
1704875583,2024-05-03,22.846102,0,False,RP
1704875583,2024-05-04,23.144602,0,True,RP
1704875583,2024-05-05,25.1737,0,True,RP
1704875583,2024-05-06,27.243301,0,False,RP
1704875583,2024-05-07,27.278502,0,False,RP
1704875583,2024-05-08,23.401802,0,False,RP
1704875583,2024-05-09,21.187052,0,False,RP
1704875583,2024-05-10,19.0519,0,False,RP
1704875583,2024-05-11,15.907201,0,True,RP
1704875583,2024-05-12,14.310901,0,True,RP
1704875583,2024-05-13,17.166302,0,False,RP
1704875583,2024-05-14,16.903051,0,False,RP
1704875583,2024-05-15,15.889701,0,False,RP
1704875583,2024-05-16,16.86495,0,False,RP
1704875583,2024-05-17,13.776751,0,False,RP
1704875583,2024-05-18,20.381552,0,True,RP
1704875583,2024-05-19,19.920252,0,True,RP
1704875583,2024-05-20,18.3811,0,False,RP
1704875583,2024-05-21,18.257551,0,False,RP
1704875583,2024-05-22,19.43835,0,False,RP
1704875583,2024-05-23,17.07155,0,False,RP
1704875583,2024-05-24,14.730651,0,False,RP
1704875583,2024-05-25,16.384102,0,True,RP
1704875583,2024-05-26,19.488651,0,True,RP
1704875583,2024-05-27,17.213451,0,False,RP
1704875583,2024-05-28,14.532651,0,False,RP
1704875583,2024-05-29,17.000502,0,False,RP
1704875583,2024-05-30,16.247301,0,False,RP
1704875583,2024-05-31,17.6949,0,False,RP
1704875583,2024-06-01,19.160051,0,True,RP
1704875583,2024-06-02,27.16155,0,True,RP
1704875583,2024-06-03,21.29195,0,False,RP
1704875583,2024-06-04,14.96345,0,False,RP
1704875583,2024-06-05,16.041801,0,False,RP
1704875583,2024-06-06,16.3472,0,False,RP
1704875583,2024-06-07,19.695051,0,False,RP
1704875583,2024-06-08,22.557402,0,True,RP
1704875583,2024-06-09,17.965351,0,True,RP
1704875583,2024-06-10,24.098501,0,False,RP
1704875583,2024-06-11,21.674952,0,False,RP
1704875583,2024-06-12,13.340101,0,False,RP
1704875583,2024-06-13,14.659501,0,False,RP
1704875583,2024-06-14,20.646702,0,False,RP
1704875583,2024-06-15,16.7159,0,True,RP
1704875583,2024-06-16,16.986351,0,True,RP
1704875583,2024-06-17,15.58775,0,False,RP
1704875583,2024-06-18,15.919201,0,False,RP
1704875583,2024-06-19,15.334801,0,False,RP
1704875583,2024-06-20,15.851101,0,False,RP
1704875583,2024-06-21,12.817901,0,False,RP
1704875583,2024-06-22,13.061701,0,True,RP
1704875583,2024-06-23,16.52465,0,True,RP
1704875583,2024-06-24,12.99905,0,False,RP
1704875583,2024-06-25,14.675001,0,False,RP
1704875583,2024-06-26,17.958101,0,False,RP
1704875583,2024-06-27,11.8935,0,False,RP
1704875583,2024-06-28,9.801351,0,False,RP
1704875583,2024-06-29,9.737551,0,True,RP
1704875583,2024-06-30,8.346251,0,True,RP
1704875583,2024-07-01,7.4886003,0,False,RP
1704875583,2024-07-02,9.3723,0,False,RP
1704875583,2024-07-03,5.88465,0,False,RP
1704875583,2024-07-04,5.3187504,0,False,RP
1704875583,2024-07-05,4.8683004,0,False,RP
1704875583,2024-07-06,6.3469005,0,True,RP
1704875583,2024-07-07,4.2995,0,True,RP
1704875583,2024-07-08,4.8906,0,False,RP
1704875583,2024-07-09,5.4292502,0,False,RP
1704875583,2024-07-10,3.9402,0,False,RP
1704875583,2024-07-11,3.8944502,0,False,RP
1704875583,2024-07-12,3.6922503,0,False,RP
1704875583,2024-07-13,4.18345,0,True,RP
1704875583,2024-07-14,3.2159002,0,True,RP
1704875583,2024-07-15,2.9994001,0,False,RP
1704875583,2024-07-16,4.06495,0,False,RP
1704875583,2024-07-17,4.3885503,0,False,RP
1704875583,2024-07-18,3.6628501,0,False,RP
1704875583,2024-07-19,3.635,0,False,RP
1704875583,2024-07-20,3.6549501,0,True,RP
1704875583,2024-07-21,6.6131005,0,True,RP
1704875583,2024-07-22,3.8228002,0,False,RP
1704875583,2024-07-23,3.0492501,0,False,RP
1704875583,2024-07-24,3.6674001,0,False,RP
1704875583,2024-07-25,4.8513002,0,False,RP
1704875583,2024-07-26,5.0933003,0,False,RP
1704875583,2024-07-27,4.5898504,0,True,RP
1704875583,2024-07-28,4.8362,0,True,RP
1704875583,2024-07-29,3.9067001,0,False,RP
1704875583,2024-07-30,5.39645,0,False,RP
1704875583,2024-07-31,4.7077503,0,False,RP
1704875583,2024-08-01,4.28625,0,False,RP
1704875583,2024-08-02,4.31325,0,False,RP
1704875583,2024-08-03,4.4580503,0,True,RP
1704875583,2024-08-04,3.5521002,0,True,RP
1704875583,2024-08-05,4.0339503,0,False,RP
1704875583,2024-08-06,3.9741502,0,False,RP
1704875583,2024-08-07,3.0679002,0,False,RP
1704875583,2024-08-08,2.2892,0,False,RP
1704875583,2024-08-09,2.8491502,0,False,RP
1704875583,2024-08-10,2.6762502,0,True,RP
1704875583,2024-08-11,3.1051002,0,True,RP
1704875583,2024-08-12,2.6890502,0,False,RP
1704875583,2024-08-13,2.5568502,0,False,RP
1704875583,2024-08-14,11.1408,0,False,RP
1704875583,2024-08-15,6.7057505,0,False,RP
1704875583,2024-08-16,7.9328003,0,False,RP
1704875583,2024-08-17,6.4195004,0,True,RP
1704875583,2024-08-18,3.9551,0,True,RP
1704875583,2024-08-19,3.4493003,0,False,RP
1704875583,2024-08-20,3.4207,0,False,RP
1704875583,2024-08-21,3.6551,0,False,RP
1704875583,2024-08-22,4.8172503,0,False,RP
1704875583,2024-08-23,5.0072503,0,False,RP
1704875583,2024-08-24,6.78175,0,True,RP
1704875583,2024-08-25,6.9993505,0,True,RP
1704875583,2024-08-26,3.9427001,0,False,RP
1704875583,2024-08-27,3.4488502,0,False,RP
1704875583,2024-08-28,3.0194001,0,False,RP
1704875583,2024-08-29,2.7864,0,False,RP
1704875583,2024-08-30,2.8645003,0,False,RP
1704875583,2024-08-31,2.8402503,0,True,RP
1704875583,2024-09-01,4.8243003,0,True,RP
1704875583,2024-09-02,5.1543503,0,False,RP
1704875583,2024-09-03,7.52005,0,False,RP
1704875583,2024-09-04,10.385651,0,False,RP
1704875583,2024-09-05,2.86085,0,False,RP
1704875583,2024-09-06,3.8885503,0,False,RP
1704875583,2024-09-07,5.5880504,0,True,RP
1704875583,2024-09-08,5.5195003,0,True,RP
1704875583,2024-09-09,3.43705,0,False,RP
1704875583,2024-09-10,2.8635502,0,False,RP
1704875583,2024-09-11,7.9124503,0,False,RP
1704875583,2024-09-12,8.468201,0,False,RP
1704875583,2024-09-13,5.2436504,0,False,RP
1704875583,2024-09-14,7.0262003,0,True,RP
1704875583,2024-09-15,5.6260505,0,True,RP
1704875583,2024-09-16,6.0316505,0,False,RP
1704875583,2024-09-17,5.5357504,0,False,RP
1704875583,2024-09-18,5.5628004,0,False,RP
1704875583,2024-09-19,4.5871,0,False,RP
1704875583,2024-09-20,4.5550504,0,False,RP
1704875583,2024-09-21,8.3532,0,True,RP
1704875583,2024-09-22,6.09215,0,True,RP
1704875583,2024-09-23,7.09945,0,False,RP
1704875583,2024-09-24,4.90215,0,False,RP
1704875583,2024-09-25,8.8374,0,False,RP
1704875583,2024-09-26,6.9412503,0,False,RP
1704875583,2024-09-27,7.5600505,0,False,RP
1704875583,2024-09-28,7.4053,0,True,RP
1704875583,2024-09-29,7.0307,0,True,RP
1704875583,2024-09-30,5.9444003,0,False,RP
1704875583,2024-10-01,7.813,0,False,RP
1704875583,2024-10-02,5.8779,0,False,RP
1704875583,2024-10-03,8.28915,0,False,RP
1704875583,2024-10-04,4.9835005,0,False,RP
1704875583,2024-10-05,10.62565,0,True,RP
1704875583,2024-10-06,6.7393003,0,True,RP
1704875583,2024-10-07,5.8136,0,False,RP
1704875583,2024-10-08,8.07775,0,False,RP
1704875583,2024-10-09,4.57075,0,False,RP
1704875583,2024-10-10,5.6032004,0,False,RP
1704875583,2024-10-11,6.1929,0,False,RP
1704875583,2024-10-12,3.7962003,0,True,RP
1704875583,2024-10-13,5.42955,0,True,RP
1704875583,2024-10-14,6.6449504,0,False,RP
1704875583,2024-10-15,6.2101502,0,False,RP
1704875583,2024-10-16,13.629701,0,False,RP
1704875583,2024-10-17,9.3922,0,False,RP
1704875583,2024-10-18,9.549251,0,False,RP
1704875583,2024-10-19,10.064401,0,True,RP
1704875583,2024-10-20,9.4592,0,True,RP
1704875583,2024-10-21,14.236801,0,False,RP
1704875583,2024-10-22,12.637601,0,False,RP
1704875583,2024-10-23,11.472151,0,False,RP
1704875583,2024-10-24,14.9988,0,False,RP
1704875583,2024-10-25,14.846201,0,False,RP
1704875583,2024-10-26,14.293751,0,True,RP
1704875583,2024-10-27,13.337451,0,True,RP
1704875583,2024-10-28,9.791651,0,False,RP
1704875583,2024-10-29,14.7783,0,False,RP
11239534806,2023-11-01,10.38385,1,False,RS
11239534806,2023-11-02,4.2934504,1,False,RS
11239534806,2023-11-03,5.3652,1,False,RS
11239534806,2023-11-04,7.2706504,1,True,RS
11239534806,2023-11-05,14.797451,1,True,RS
11239534806,2023-11-06,14.941501,1,False,RS
11239534806,2023-11-07,10.696001,1,False,RS
11239534806,2023-11-08,19.41415,1,False,RS
11239534806,2023-11-09,14.257951,1,False,RS
11239534806,2023-11-10,20.920351,1,False,RS
11239534806,2023-11-11,14.530651,1,True,RS
11239534806,2023-11-12,19.3992,1,True,RS
11239534806,2023-11-13,12.672801,1,False,RS
11239534806,2023-11-14,12.515501,1,False,RS
11239534806,2023-11-15,12.906501,1,False,RS
11239534806,2023-11-16,9.5452,1,False,RS
11239534806,2023-11-17,7.9151,1,False,RS
11239534806,2023-11-18,7.6594,1,True,RS
11239534806,2023-11-19,10.595951,1,True,RS
11239534806,2023-11-20,7.5363503,1,False,RS
11239534806,2023-11-21,10.522301,1,False,RS
11239534806,2023-11-22,8.982,1,False,RS
11239534806,2023-11-23,11.82855,1,False,RS
11239534806,2023-11-24,7.2436004,1,False,RS
11239534806,2023-11-25,8.726351,1,True,RS
11239534806,2023-11-26,10.50695,1,True,RS
11239534806,2023-11-27,10.12275,1,False,RS
11239534806,2023-11-28,9.182251,1,False,RS
11239534806,2023-11-29,9.4223,1,False,RS
11239534806,2023-11-30,8.7887,1,False,RS
11239534806,2023-12-01,9.77085,1,False,RS
11239534806,2023-12-02,17.035952,1,True,RS
11239534806,2023-12-03,5.2102504,1,True,RS
11239534806,2023-12-04,6.9550004,1,False,RS
11239534806,2023-12-05,6.9746003,1,False,RS
11239534806,2023-12-06,8.87835,1,False,RS
11239534806,2023-12-07,14.099501,1,False,RS
11239534806,2023-12-08,8.776751,1,False,RS
11239534806,2023-12-09,12.036301,1,True,RS
11239534806,2023-12-10,9.0654,1,True,RS
11239534806,2023-12-11,12.93395,1,False,RS
11239534806,2023-12-12,7.6497,1,False,RS
11239534806,2023-12-13,8.26725,1,False,RS
11239534806,2023-12-14,8.29545,1,False,RS
11239534806,2023-12-15,8.121751,1,False,RS
11239534806,2023-12-16,8.40005,1,True,RS
11239534806,2023-12-17,14.463201,1,True,RS
11239534806,2023-12-18,14.05745,1,False,RS
11239534806,2023-12-19,17.23055,1,False,RS
11239534806,2023-12-20,22.738451,1,False,RS
11239534806,2023-12-21,18.497501,1,False,RS
11239534806,2023-12-22,30.224901,1,False,RS
11239534806,2023-12-23,46.73675,1,True,RS
11239534806,2023-12-24,21.019001,1,True,RS
11239534806,2023-12-25,9.66745,1,False,RS
11239534806,2023-12-26,21.724352,1,False,RS
11239534806,2023-12-27,22.757101,1,False,RS
11239534806,2023-12-28,24.662352,1,False,RS
11239534806,2023-12-29,21.51835,1,False,RS
11239534806,2023-12-30,7.5909004,1,True,RS
11239534806,2023-12-31,23.5151,1,True,RS
11239534806,2024-01-01,21.709902,1,False,RS
11239534806,2024-01-02,32.1054,1,False,RS
11239534806,2024-01-03,32.39815,1,False,RS
11239534806,2024-01-04,27.308802,1,False,RS
11239534806,2024-01-05,24.01605,1,False,RS
11239534806,2024-01-06,36.579052,1,True,RS
11239534806,2024-01-07,58.706104,1,True,RS
11239534806,2024-01-08,57.296654,1,False,RS
11239534806,2024-01-09,43.4345,1,False,RS
11239534806,2024-01-10,49.442604,1,False,RS
11239534806,2024-01-11,57.30215,1,False,RS
11239534806,2024-01-12,53.13705,1,False,RS
11239534806,2024-01-13,45.183502,1,True,RS
11239534806,2024-01-14,51.5232,1,True,RS
11239534806,2024-01-15,22.680052,1,False,RS
11239534806,2024-01-16,25.230751,1,False,RS
11239534806,2024-01-17,26.669802,1,False,RS
11239534806,2024-01-18,24.065552,1,False,RS
11239534806,2024-01-19,32.214153,1,False,RS
11239534806,2024-01-20,60.605103,1,True,RS
11239534806,2024-01-21,57.195152,1,True,RS
11239534806,2024-01-22,35.21965,1,False,RS
11239534806,2024-01-23,33.287903,1,False,RS
11239534806,2024-01-24,32.4466,1,False,RS
11239534806,2024-01-25,27.221102,1,False,RS
11239534806,2024-01-26,30.123352,1,False,RS
11239534806,2024-01-27,29.727901,1,True,RS
11239534806,2024-01-28,30.66105,1,True,RS
11239534806,2024-01-29,26.434052,1,False,RS
11239534806,2024-01-30,19.98315,1,False,RS
11239534806,2024-01-31,17.266602,1,False,RS
11239534806,2024-02-01,30.78585,1,False,RS
11239534806,2024-02-02,27.4115,1,False,RS
11239534806,2024-02-03,23.04565,1,True,RS
11239534806,2024-02-04,36.74665,1,True,RS
11239534806,2024-02-05,21.210201,1,False,RS
11239534806,2024-02-06,20.27215,1,False,RS
11239534806,2024-02-07,18.170952,1,False,RS
11239534806,2024-02-08,20.2896,1,False,RS
11239534806,2024-02-09,21.472801,1,False,RS
11239534806,2024-02-10,22.4335,1,True,RS
11239534806,2024-02-11,18.251701,1,True,RS
11239534806,2024-02-12,25.857302,1,False,RS
11239534806,2024-02-13,24.706402,1,False,RS
11239534806,2024-02-14,22.79145,1,False,RS
11239534806,2024-02-15,12.827901,1,False,RS
11239534806,2024-02-16,23.00485,1,False,RS
11239534806,2024-02-17,19.38475,1,True,RS
11239534806,2024-02-18,23.67485,1,True,RS
11239534806,2024-02-19,18.38385,1,False,RS
11239534806,2024-02-20,22.12815,1,False,RS
11239534806,2024-02-21,24.358402,1,False,RS
11239534806,2024-02-22,31.088652,1,False,RS
11239534806,2024-02-23,34.20695,1,False,RS
11239534806,2024-02-24,30.933102,1,True,RS
11239534806,2024-02-25,28.045551,1,True,RS
11239534806,2024-02-26,23.965351,1,False,RS
11239534806,2024-02-27,18.051,1,False,RS
11239534806,2024-02-28,24.2,1,False,RS
11239534806,2024-02-29,20.192451,1,False,RS
11239534806,2024-03-01,26.1872,1,False,RS
11239534806,2024-03-02,33.406403,1,True,RS
11239534806,2024-03-03,37.390854,1,True,RS
11239534806,2024-03-04,37.39965,1,False,RS
11239534806,2024-03-05,32.3512,1,False,RS
11239534806,2024-03-06,38.355152,1,False,RS
11239534806,2024-03-07,34.6114,1,False,RS
11239534806,2024-03-08,28.63355,1,False,RS
11239534806,2024-03-09,38.7535,1,True,RS
11239534806,2024-03-10,30.979752,1,True,RS
11239534806,2024-03-11,29.990252,1,False,RS
11239534806,2024-03-12,17.4445,1,False,RS
11239534806,2024-03-13,21.546852,1,False,RS
11239534806,2024-03-14,11.18105,1,False,RS
11239534806,2024-03-15,7.3064504,1,False,RS
11239534806,2024-03-16,6.8839,1,True,RS
11239534806,2024-03-17,8.4693,1,True,RS
11239534806,2024-03-18,15.4637,1,False,RS
11239534806,2024-03-19,18.975351,1,False,RS
11239534806,2024-03-20,11.504651,1,False,RS
11239534806,2024-03-21,10.533501,1,False,RS
11239534806,2024-03-22,9.5843,1,False,RS
11239534806,2024-03-23,15.0922,1,True,RS
11239534806,2024-03-24,11.149001,1,True,RS
11239534806,2024-03-25,8.721001,1,False,RS
11239534806,2024-03-26,9.1125,1,False,RS
11239534806,2024-03-27,7.0974,1,False,RS
11239534806,2024-03-28,7.8718004,1,False,RS
11239534806,2024-03-29,6.76555,1,False,RS
11239534806,2024-03-30,8.547251,1,True,RS
11239534806,2024-03-31,8.63185,1,True,RS
11239534806,2024-04-01,9.301201,1,False,RS
11239534806,2024-04-02,5.07425,1,False,RS
11239534806,2024-04-03,6.3762,1,False,RS
11239534806,2024-04-04,5.1429,1,False,RS
11239534806,2024-04-05,5.3658004,1,False,RS
11239534806,2024-04-06,5.0451,1,True,RS
11239534806,2024-04-07,5.24055,1,True,RS
11239534806,2024-04-08,7.1582503,1,False,RS
11239534806,2024-04-09,11.046201,1,False,RS
11239534806,2024-04-10,8.37145,1,False,RS
11239534806,2024-04-11,10.00395,1,False,RS
11239534806,2024-04-12,9.231251,1,False,RS
11239534806,2024-04-13,10.518101,1,True,RS
11239534806,2024-04-14,9.786201,1,True,RS
11239534806,2024-04-15,9.6448,1,False,RS
11239534806,2024-04-16,9.1266,1,False,RS
11239534806,2024-04-17,14.215851,1,False,RS
11239534806,2024-04-18,10.4081,1,False,RS
11239534806,2024-04-19,9.956301,1,False,RS
11239534806,2024-04-20,10.3076,1,True,RS
11239534806,2024-04-21,10.436851,1,True,RS
11239534806,2024-04-22,8.912551,1,False,RS
11239534806,2024-04-23,9.1877,1,False,RS
11239534806,2024-04-24,9.176451,1,False,RS
11239534806,2024-04-25,8.4193,1,False,RS
11239534806,2024-04-26,6.5387006,1,False,RS
11239534806,2024-04-27,9.851601,1,True,RS
11239534806,2024-04-28,8.799951,1,True,RS
11239534806,2024-04-29,9.5772505,1,False,RS
11239534806,2024-04-30,8.2242,1,False,RS
11239534806,2024-05-01,9.3255005,1,False,RS
11239534806,2024-05-02,8.93015,1,False,RS
11239534806,2024-05-03,8.42055,1,False,RS
11239534806,2024-05-04,8.9533,1,True,RS
11239534806,2024-05-05,13.352051,1,True,RS
11239534806,2024-05-06,15.964101,1,False,RS
11239534806,2024-05-07,9.6077,1,False,RS
11239534806,2024-05-08,8.14,1,False,RS
11239534806,2024-05-09,10.554601,1,False,RS
11239534806,2024-05-10,7.2391505,1,False,RS
11239534806,2024-05-11,12.688701,1,True,RS
11239534806,2024-05-12,10.9811,1,True,RS
11239534806,2024-05-13,11.867801,1,False,RS
11239534806,2024-05-14,14.204051,1,False,RS
11239534806,2024-05-15,9.3394,1,False,RS
11239534806,2024-05-16,12.833,1,False,RS
11239534806,2024-05-17,7.8024006,1,False,RS
11239534806,2024-05-18,11.9665,1,True,RS
11239534806,2024-05-19,10.666551,1,True,RS
11239534806,2024-05-20,10.496851,1,False,RS
11239534806,2024-05-21,10.075001,1,False,RS
11239534806,2024-05-22,9.032701,1,False,RS
11239534806,2024-05-23,9.9217005,1,False,RS
11239534806,2024-05-24,9.1421,1,False,RS
11239534806,2024-05-25,10.2381,1,True,RS
11239534806,2024-05-26,13.534301,1,True,RS
11239534806,2024-05-27,13.050651,1,False,RS
11239534806,2024-05-28,10.45645,1,False,RS
11239534806,2024-05-29,8.364401,1,False,RS
11239534806,2024-05-30,6.33825,1,False,RS
11239534806,2024-05-31,6.4104505,1,False,RS
11239534806,2024-06-01,10.564751,1,True,RS
